MunicipalityName,MunicipalitiyCode,Date,N1-1_School closing,N1-1_IsGeneral,N1-1_Notes,N1-2_Workplace closing,N1-2_IsGeneral,N1-2_Notes,N1-3_Cancel public events,N1-3_IsGeneral,N1-3_Notes,N1-4_Close public transport,N1-4_IsGeneral,N1-4_Notes,N1-5_Public information campaigns,N1-5_IsGeneral,N1-5_Notes,N1-6_Restrictions on internal movement,N1-6_IsGeneral,N1-6_Notes,N1-7_International travel controls,N1-7_IsGeneral,N1-7_Notes,N1-8_Close public facility,N1-8_IsGeneral,N1-8_Notes,S8_Fiscal measures,S8_Notes,S9_Monetary measures,S9_Notes,S10_Emergency investment in health care,S10_Notes,S11_Investment in Vaccines,S11_Notes,S12_Testing framework,S12_Notes,S13_Contact tracing,S13_Notes,Stringency_sum,StringencyIndex,StringencyIndexForDisplay,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49
三重,ME,2020-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-02-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-04-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,
三重,ME,2020-04-07,,,,,,,3.0,1.0,https://www.pref.mie.lg.jp/KI2KANRI/HP/m0101300022.htm,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884363.pdf,,,,,,,,,,,,,,,,,,,,,,1.67,20.83,,,,,,,,,
三重,ME,2020-04-08,,,,,,,3.0,1.0,https://www.pref.mie.lg.jp/KI2KANRI/HP/m0101300023.htm,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884364.pdf,,,,,,,,,,,,,,,,,,,,,,1.67,20.83,,,,,,,,,
三重,ME,2020-04-09,,,,,,,3.0,1.0,https://www.pref.mie.lg.jp/KI2KANRI/HP/m0101300024.htm,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884365.pdf,,,,,,,,,,,,,,,,,,,,,,1.67,20.83,,,,,,,,,
三重,ME,2020-04-10,,,,,,,3.0,1.0,https://www.pref.mie.lg.jp/KI2KANRI/HP/m0101300025.htm,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884366.pdf,,,,,,,,,,,,,,,,,,,,,,1.67,20.83,,,,,,,,,
三重,ME,2020-04-11,,,,,,,3.0,1.0,https://www.pref.mie.lg.jp/KI2KANRI/HP/m0101300026.htm,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884367.pdf,,,,,,,,,,,,,,,,,,,,,,1.67,20.83,,,,,,,,,
三重,ME,2020-04-12,,,,,,,3.0,1.0,https://www.pref.mie.lg.jp/KI2KANRI/HP/m0101300027.htm,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884368.pdf,,,,,,,,,,,,,,,,,,,,,,1.67,20.83,,,,,,,,,
三重,ME,2020-04-13,,,,,,,3.0,1.0,https://www.pref.mie.lg.jp/KI2KANRI/HP/m0101300028.htm,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884369.pdf,,,,,,,,,,,,,,,,,,,,,,1.67,20.83,,,,,,,,,
三重,ME,2020-04-14,,,,,,,3.0,1.0,https://www.pref.mie.lg.jp/KI2KANRI/HP/m0101300029.htm,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884370.pdf,,,,,,,,,,,,,,,,,,,,,,1.67,20.83,,,,,,,,,
三重,ME,2020-04-15,4.0,1.0,https://www.pref.mie.lg.jp/KYOIKU/HP/m0201500053.htm,,,,3.0,1.0,https://www.pref.mie.lg.jp/KI2KANRI/HP/m0101300030.htm,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884371.pdf,,,,,,,,,,,,,,,,,,,,,,2.5,31.25,,,,,,,,,
三重,ME,2020-04-16,4.0,1.0,https://www.pref.mie.lg.jp/KYOIKU/HP/m0201500054.htm,,,,3.0,1.0,https://www.pref.mie.lg.jp/KI2KANRI/HP/m0101300031.htm,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884372.pdf,,,,,,,,,,,,,,,,,,,,,,2.5,31.25,,,,,,,,,
三重,ME,2020-04-17,4.0,1.0,https://www.pref.mie.lg.jp/KYOIKU/HP/m0201500055.htm,,,,3.0,1.0,https://www.pref.mie.lg.jp/KI2KANRI/HP/m0101300032.htm,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884373.pdf,,,,,,,,,,,,,,,,,,,,,,2.5,31.25,,,,,,,,,
三重,ME,2020-04-18,4.0,1.0,https://www.pref.mie.lg.jp/KYOIKU/HP/m0201500056.htm,,,,3.0,1.0,https://www.pref.mie.lg.jp/KI2KANRI/HP/m0101300033.htm,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884374.pdf,,,,,,,,,,,,,,,,,,,,,,2.5,31.25,,,,,,,,,
三重,ME,2020-04-19,4.0,1.0,https://www.pref.mie.lg.jp/KYOIKU/HP/m0201500057.htm,,,,3.0,1.0,https://www.pref.mie.lg.jp/KI2KANRI/HP/m0101300034.htm,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884375.pdf,,,,,,,,,,,,,,,,,,,,,,2.5,31.25,,,,,,,,,
三重,ME,2020-04-20,4.0,1.0,https://www.pref.mie.lg.jp/KYOIKU/HP/m0201500058.htm,4.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#016,3.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#016,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884376.pdf,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#016,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#016,,,,,,,,,,,,,,,,4.86,60.71,,,,,,,,,
三重,ME,2020-04-21,4.0,1.0,https://www.pref.mie.lg.jp/KYOIKU/HP/m0201500059.htm,4.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#017,3.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#017,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884377.pdf,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#017,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#017,,,,,,,,,,,,,,,,4.86,60.71,,,,,,,,,
三重,ME,2020-04-22,4.0,1.0,https://www.pref.mie.lg.jp/KYOIKU/HP/m0201500060.htm,4.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#018,3.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#018,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884378.pdf,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#018,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#018,4.0,2.0,https://www.pref.mie.lg.jp/SHINSAN/HP/m0143000160.htm,,,,,,,,,,,,,5.86,73.21,,,,,,,,,
三重,ME,2020-04-23,4.0,1.0,https://www.pref.mie.lg.jp/KYOIKU/HP/m0201500061.htm,4.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#019,3.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#019,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884379.pdf,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#019,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#019,4.0,2.0,https://www.pref.mie.lg.jp/SHINSAN/HP/m0143000161.htm,,,,,,,,,,,,,5.86,73.21,,,,,,,,,
三重,ME,2020-04-24,4.0,1.0,https://www.pref.mie.lg.jp/KYOIKU/HP/m0201500062.htm,4.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#020,3.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#020,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884380.pdf,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#020,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#020,4.0,2.0,https://www.pref.mie.lg.jp/SHINSAN/HP/m0143000162.htm,,,,,,,,,,,,,5.86,73.21,,,,,,,,,
三重,ME,2020-04-25,4.0,1.0,https://www.pref.mie.lg.jp/KYOIKU/HP/m0201500063.htm,4.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#021,3.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#021,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884381.pdf,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#021,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#021,4.0,2.0,https://www.pref.mie.lg.jp/SHINSAN/HP/m0143000163.htm,,,,,,,,,,,,,5.86,73.21,,,,,,,,,
三重,ME,2020-04-26,4.0,1.0,https://www.pref.mie.lg.jp/KYOIKU/HP/m0201500064.htm,4.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#022,3.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#022,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884382.pdf,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#022,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#022,4.0,2.0,https://www.pref.mie.lg.jp/SHINSAN/HP/m0143000164.htm,,,,,,,,,,,,,5.86,73.21,,,,,,,,,
三重,ME,2020-04-27,4.0,1.0,https://www.pref.mie.lg.jp/KYOIKU/HP/m0201500065.htm,4.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#023,3.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#023,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884383.pdf,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#023,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#023,4.0,2.0,https://www.pref.mie.lg.jp/SHINSAN/HP/m0143000165.htm,,,,,,,,,,,,,5.86,73.21,,,,,,,,,
三重,ME,2020-04-28,4.0,1.0,https://www.pref.mie.lg.jp/common/content/000887885.pdf,4.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#024,3.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#024,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884384.pdf,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#024,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#024,4.0,2.0,https://www.pref.mie.lg.jp/SHINSAN/HP/m0143000166.htm,,,,,,,,,,,,,5.86,73.21,,,,,,,,,
三重,ME,2020-04-29,4.0,1.0,https://www.pref.mie.lg.jp/common/content/000887886.pdf,4.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#025,3.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#025,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884385.pdf,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#025,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#025,4.0,2.0,https://www.pref.mie.lg.jp/SHINSAN/HP/m0143000167.htm,,,,,,,,,,,,,5.86,73.21,,,,,,,,,
三重,ME,2020-04-30,4.0,1.0,https://www.pref.mie.lg.jp/common/content/000887887.pdf,4.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#026,3.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#026,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884386.pdf,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#026,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#026,4.0,2.0,https://www.pref.mie.lg.jp/SHINSAN/HP/m0143000168.htm,,,,,,,,,,,,,5.86,73.21,,,,,,,,,
三重,ME,2020-05-01,4.0,1.0,https://www.pref.mie.lg.jp/common/content/000887888.pdf,4.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#027,3.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#027,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884387.pdf,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#027,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#027,4.0,2.0,https://www.pref.mie.lg.jp/SHINSAN/HP/m0143000169.htm,,,,,,,,,,,,,5.86,73.21,,,,,,,,,
三重,ME,2020-05-02,4.0,1.0,https://www.pref.mie.lg.jp/common/content/000887889.pdf,4.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#028,3.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#028,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884388.pdf,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#028,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#028,4.0,2.0,https://www.pref.mie.lg.jp/SHINSAN/HP/m0143000170.htm,,,,,,,,,,,,,5.86,73.21,,,,,,,,,
三重,ME,2020-05-03,4.0,1.0,https://www.pref.mie.lg.jp/common/content/000887890.pdf,4.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#029,3.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#029,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884389.pdf,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#029,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#029,4.0,2.0,https://www.pref.mie.lg.jp/SHINSAN/HP/m0143000171.htm,,,,,,,,,,,,,5.86,73.21,,,,,,,,,
三重,ME,2020-05-04,4.0,1.0,https://www.pref.mie.lg.jp/common/content/000887891.pdf,4.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#030,3.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#030,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884390.pdf,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#030,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#030,4.0,2.0,https://www.pref.mie.lg.jp/SHINSAN/HP/m0143000172.htm,,,,,,,,,,,,,5.86,73.21,,,,,,,,,
三重,ME,2020-05-05,4.0,1.0,https://www.pref.mie.lg.jp/common/content/000887892.pdf,4.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#031,3.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#031,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884391.pdf,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#031,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#031,4.0,2.0,https://www.pref.mie.lg.jp/SHINSAN/HP/m0143000173.htm,,,,,,,,,,,,,5.86,73.21,,,,,,,,,
三重,ME,2020-05-06,4.0,1.0,https://www.pref.mie.lg.jp/common/content/000887893.pdf,4.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#032,3.0,2.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#032,,,,1.0,1.0,http://www.pref.mie.lg.jp/common/content/000884392.pdf,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#032,1.0,1.0,http://www.pref.mie.lg.jp/YAKUMUS/HP/m0068000066.htm#032,4.0,2.0,https://www.pref.mie.lg.jp/SHINSAN/HP/m0143000174.htm,,,,,,,,,,,,,5.86,73.21,,,,,,,,,
三重,ME,2020-05-07,4.0,1.0,https://www.pref.mie.lg.jp/common/content/000887894.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,10.42,,,,,,,,,
三重,ME,2020-05-08,4.0,1.0,https://www.pref.mie.lg.jp/common/content/000887895.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,10.42,,,,,,,,,
三重,ME,2020-05-09,4.0,1.0,https://www.pref.mie.lg.jp/common/content/000887896.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,10.42,,,,,,,,,
三重,ME,2020-05-10,4.0,1.0,https://www.pref.mie.lg.jp/common/content/000887897.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,10.42,,,,,,,,,
三重,ME,2020-05-11,4.0,1.0,https://www.pref.mie.lg.jp/common/content/000887898.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,10.42,,,,,,,,,
三重,ME,2020-05-12,4.0,1.0,https://www.pref.mie.lg.jp/common/content/000887899.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,10.42,,,,,,,,,
三重,ME,2020-05-13,4.0,1.0,https://www.pref.mie.lg.jp/common/content/000887900.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,10.42,,,,,,,,,
三重,ME,2020-05-14,4.0,1.0,https://www.pref.mie.lg.jp/common/content/000887901.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,10.42,,,,,,,,,
三重,ME,2020-05-15,4.0,1.0,https://www.pref.mie.lg.jp/common/content/000887902.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,10.42,,,,,,,,,
三重,ME,2020-05-16,4.0,1.0,https://www.pref.mie.lg.jp/common/content/000887903.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,10.42,,,,,,,,,
三重,ME,2020-05-17,4.0,1.0,https://www.pref.mie.lg.jp/common/content/000887904.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,10.42,,,,,,,,,
三重,ME,2020-05-18,4.0,1.0,https://www.pref.mie.lg.jp/common/content/000887905.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,10.42,,,,,,,,,
